grade,region_group,task_id,score
10,MO,10.4,2.0
10,MO,10.5,3.0
10,MO,10.6,7.0
10,MO,10.7,11.0
10,MO,10.8,13.0
10,MO,10.1.1,4.0
10,MO,10.2.1,4.0
10,MO,10.3.1,0.0
10,MO,10.4.1,5.0
10,MO,10.5.1,4.0
10,MO,10.6.1,4.0
10,MO,10.7.1,5.0
10,MO,№,21.0
10,MO,Теор,32.0
10,MO,Прак,18.0
10,MO,Блиц,17.0
10,MO,10.1,5.0
10,MO,10.2,3.0
10,MO,10.3,6.0
10,MO,10.4,7.0
10,MO,10.5,7.0
10,MO,10.6,4.0
10,MO,10.7,8.0
10,MO,10.8,10.0
10,MO,10.1.1,1.0
10,MO,10.2.1,0.0
10,MO,10.3.1,3.0
10,MO,10.4.1,3.0
10,MO,10.5.1,1.0
10,MO,10.6.1,4.0
10,MO,10.7.1,5.0
10,MO,№,22.0
10,MO,Теор,22.0
10,MO,Прак,20.0
10,MO,Блиц,25.0
10,MO,10.1,7.0
10,MO,10.2,2.0
10,MO,10.3,3.0
10,MO,10.4,1.0
10,MO,10.5,3.0
10,MO,10.6,6.0
10,MO,10.7,8.0
10,MO,10.8,12.0
10,MO,10.1.1,3.0
10,MO,10.2.1,3.0
10,MO,10.3.1,2.0
10,MO,10.4.1,5.0
10,MO,10.5.1,3.0
10,MO,10.6.1,4.0
10,MO,10.7.1,5.0
10,Rest,№,23.0
10,Rest,Теор,27.0
10,Rest,Прак,17.0
10,Rest,Блиц,23.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,6.0
10,Rest,10.4,5.0
10,Rest,10.5,4.0
10,Rest,10.6,5.0
10,Rest,10.7,12.0
10,Rest,10.8,5.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,24.0
10,Rest,Теор,24.0
10,Rest,Прак,19.0
10,Rest,Блиц,23.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,8.0
10,Rest,10.4,1.0
10,Rest,10.5,4.0
10,Rest,10.6,5.0
10,Rest,10.7,15.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,25.0
10,Rest,Теор,23.0
10,Rest,Прак,19.0
10,Rest,Блиц,24.0
10,Rest,10.1,6.0
10,Rest,10.2,1.0
10,Rest,10.3,7.0
10,Rest,10.4,1.0
10,Rest,10.5,4.0
10,Rest,10.6,4.0
10,Rest,10.7,15.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,MO,№,26.0
10,MO,Теор,20.0
10,MO,Прак,19.0
10,MO,Блиц,26.0
10,MO,10.1,5.0
10,MO,10.2,4.0
10,MO,10.3,2.0
10,MO,10.4,2.0
10,MO,10.5,3.0
10,MO,10.6,4.0
10,MO,10.7,13.0
10,MO,10.8,6.0
10,MO,10.1.1,3.0
10,MO,10.2.1,3.0
10,MO,10.3.1,2.0
10,MO,10.4.1,5.0
10,MO,10.5.1,3.0
10,MO,10.6.1,5.0
10,MO,10.7.1,5.0
10,Rest,№,27.0
10,Rest,Теор,31.0
10,Rest,Прак,16.0
10,Rest,Блиц,18.0
10,Rest,10.1,8.0
10,Rest,10.2,2.0
10,Rest,10.3,4.0
10,Rest,10.4,7.0
10,Rest,10.5,4.0
10,Rest,10.6,6.0
10,Rest,10.7,11.0
10,Rest,10.8,5.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,4.0
10,Rest,10.4.1,0.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
10,Rest,№,28.0
10,Rest,Теор,35.0
10,Rest,Прак,8.0
10,Rest,Блиц,22.0
10,Rest,10.1,9.0
10,Rest,10.2,1.0
10,Rest,10.3,9.0
10,Rest,10.4,6.0
10,Rest,10.5,6.0
10,Rest,10.6,4.0
10,Rest,10.7,6.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,1.0
10,Rest,№,29.0
10,Rest,Теор,25.0
10,Rest,Прак,15.0
10,Rest,Блиц,24.0
10,Rest,10.1,4.0
10,Rest,10.2,5.0
10,Rest,10.3,6.0
10,Rest,10.4,2.0
10,Rest,10.5,3.0
10,Rest,10.6,5.0
10,Rest,10.7,11.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,30.0
10,Rest,Теор,23.0
10,Rest,Прак,12.0
10,Rest,Блиц,28.0
10,Rest,10.1,7.0
10,Rest,10.2,2.0
10,Rest,10.3,7.0
10,Rest,10.4,1.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,6.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,5.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,4.0
10,MO,№,31.0
10,MO,Теор,22.0
10,MO,Прак,16.0
10,MO,Блиц,25.0
10,MO,10.1,5.0
10,MO,10.2,3.0
10,MO,10.3,5.0
10,MO,10.4,2.0
10,MO,10.5,1.0
10,MO,10.6,6.0
10,MO,10.7,10.0
10,MO,10.8,6.0
10,MO,10.1.1,5.0
10,MO,10.2.1,5.0
10,MO,10.3.1,1.0
10,MO,10.4.1,5.0
10,MO,10.5.1,3.0
10,MO,10.6.1,4.0
10,MO,10.7.1,2.0
10,Rest,№,32.0
10,Rest,Теор,25.0
10,Rest,Прак,15.0
10,Rest,Блиц,23.0
10,Rest,10.1,8.0
10,Rest,10.2,1.0
10,Rest,10.3,5.0
10,Rest,10.4,3.0
10,Rest,10.5,0.0
10,Rest,10.6,8.0
10,Rest,10.7,11.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,33.0
10,Rest,Теор,22.0
10,Rest,Прак,20.0
10,Rest,Блиц,21.0
10,Rest,10.1,9.0
10,Rest,10.2,2.0
10,Rest,10.3,7.0
10,Rest,10.4,0.0
10,Rest,10.5,1.0
10,Rest,10.6,3.0
10,Rest,10.7,7.0
10,Rest,10.8,13.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,MO,№,34.0
10,MO,Теор,16.0
10,MO,Прак,22.0
10,MO,Блиц,23.0
10,MO,10.1,5.0
10,MO,10.2,2.0
10,MO,10.3,4.0
10,MO,10.4,0.0
10,MO,10.5,2.0
10,MO,10.6,3.0
10,MO,10.7,9.0
10,MO,10.8,13.0
10,MO,10.1.1,2.0
10,MO,10.2.1,5.0
10,MO,10.3.1,0.0
10,MO,10.4.1,2.0
10,MO,10.5.1,4.0
10,MO,10.6.1,5.0
10,MO,10.7.1,5.0
10,Rest,№,35.0
10,Rest,Теор,23.0
10,Rest,Прак,15.0
10,Rest,Блиц,23.0
10,Rest,10.1,9.0
10,Rest,10.2,6.0
10,Rest,10.3,1.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,5.0
10,Rest,10.7,9.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,36.0
10,Rest,Теор,22.0
10,Rest,Прак,15.0
10,Rest,Блиц,21.0
10,Rest,10.1,5.0
10,Rest,10.2,8.0
10,Rest,10.3,5.0
10,Rest,10.4,1.0
10,Rest,10.5,2.0
10,Rest,10.6,1.0
10,Rest,10.7,6.0
10,Rest,10.8,9.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,MO,№,37.0
10,MO,Теор,25.0
10,MO,Прак,13.0
10,MO,Блиц,20.0
10,MO,10.1,5.0
10,MO,10.2,4.0
10,MO,10.3,2.0
10,MO,10.4,4.0
10,MO,10.5,3.0
10,MO,10.6,7.0
10,MO,10.7,5.0
10,MO,10.8,8.0
10,MO,10.1.1,5.0
10,MO,10.2.1,3.0
10,MO,10.3.1,0.0
10,MO,10.4.1,0.0
10,MO,10.5.1,2.0
10,MO,10.6.1,5.0
10,MO,10.7.1,5.0
10,Rest,№,38.0
10,Rest,Теор,20.0
10,Rest,Прак,12.0
10,Rest,Блиц,26.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,7.0
10,Rest,10.4,2.0
10,Rest,10.5,1.0
10,Rest,10.6,4.0
10,Rest,10.7,8.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,5.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,39.0
10,Rest,Теор,17.0
10,Rest,Прак,17.0
10,Rest,Блиц,23.0
10,Rest,10.1,9.0
10,Rest,10.2,2.0
10,Rest,10.3,3.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,1.0
10,Rest,10.7,11.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,40.0
10,Rest,Теор,26.0
10,Rest,Прак,15.0
10,Rest,Блиц,15.0
10,Rest,10.1,7.0
10,Rest,10.2,2.0
10,Rest,10.3,2.0
10,Rest,10.4,8.0
10,Rest,10.5,1.0
10,Rest,10.6,6.0
10,Rest,10.7,9.0
10,Rest,10.8,6.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,2.0
10,MO,№,41.0
10,MO,Теор,23.0
10,MO,Прак,12.0
10,MO,Блиц,21.0
10,MO,10.1,8.0
10,MO,10.2,2.0
10,MO,10.3,6.0
10,MO,10.4,3.0
10,MO,10.5,3.0
10,MO,10.6,1.0
10,MO,10.7,5.0
10,MO,10.8,7.0
10,MO,10.1.1,3.0
10,MO,10.2.1,2.0
10,MO,10.3.1,1.0
10,MO,10.4.1,2.0
10,MO,10.5.1,3.0
10,MO,10.6.1,5.0
10,MO,10.7.1,5.0
10,Rest,№,42.0
10,Rest,Теор,25.0
10,Rest,Прак,13.0
10,Rest,Блиц,18.0
10,Rest,10.1,9.0
10,Rest,10.2,1.0
10,Rest,10.3,6.0
10,Rest,10.4,5.0
10,Rest,10.5,3.0
10,Rest,10.6,1.0
10,Rest,10.7,9.0
10,Rest,10.8,4.0
10,Rest,10.1.1,2.0
10,Rest,10.2.1,0.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,5.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,43.0
10,Rest,Теор,17.0
10,Rest,Прак,14.0
10,Rest,Блиц,25.0
10,Rest,10.1,7.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,4.0
10,Rest,10.5,4.0
10,Rest,10.6,0.0
10,Rest,10.7,12.0
10,Rest,10.8,2.0
10,Rest,10.1.1,5.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,44.0
10,Rest,Теор,26.0
10,Rest,Прак,9.0
10,Rest,Блиц,21.0
10,Rest,10.1,10.0
10,Rest,10.2,2.0
10,Rest,10.3,7.0
10,Rest,10.4,0.0
10,Rest,10.5,3.0
10,Rest,10.6,4.0
10,Rest,10.7,5.0
10,Rest,10.8,4.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,2.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,3.0
10,Rest,№,45.0
10,Rest,Теор,18.0
10,Rest,Прак,17.0
10,Rest,Блиц,20.0
10,Rest,10.1,5.0
10,Rest,10.2,3.0
10,Rest,10.3,3.0
10,Rest,10.4,2.0
10,Rest,10.5,2.0
10,Rest,10.6,3.0
10,Rest,10.7,7.0
10,Rest,10.8,10.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,1.0
10,Rest,10.3.1,4.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,46.0
10,Rest,Теор,20.0
10,Rest,Прак,10.0
10,Rest,Блиц,24.0
10,Rest,10.1,9.0
10,Rest,10.2,1.0
10,Rest,10.3,5.0
10,Rest,10.4,2.0
10,Rest,10.5,3.0
10,Rest,10.6,0.0
10,Rest,10.7,2.0
10,Rest,10.8,8.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,47.0
10,Rest,Теор,21.0
10,Rest,Прак,9.0
10,Rest,Блиц,24.0
10,Rest,10.1,6.0
10,Rest,10.2,4.0
10,Rest,10.3,6.0
10,Rest,10.4,1.0
10,Rest,10.5,2.0
10,Rest,10.6,2.0
10,Rest,10.7,4.0
10,Rest,10.8,5.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,2.0
10,Rest,№,48.0
10,Rest,Теор,24.0
10,Rest,Прак,11.0
10,Rest,Блиц,19.0
10,Rest,10.1,6.0
10,Rest,10.2,0.0
10,Rest,10.3,6.0
10,Rest,10.4,9.0
10,Rest,10.5,3.0
10,Rest,10.6,0.0
10,Rest,10.7,2.0
10,Rest,10.8,9.0
10,Rest,10.1.1,1.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,1.0
10,Rest,10.7.1,5.0
10,Rest,№,49.0
10,Rest,Теор,20.0
10,Rest,Прак,10.0
10,Rest,Блиц,23.0
10,Rest,10.1,8.0
10,Rest,10.2,4.0
10,Rest,10.3,3.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,3.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,50.0
10,Rest,Теор,17.0
10,Rest,Прак,14.0
10,Rest,Блиц,22.0
10,Rest,10.1,8.0
10,Rest,10.2,2.0
10,Rest,10.3,6.0
10,Rest,10.4,1.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,12.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,4.0
10,Rest,№,51.0
10,Rest,Теор,16.0
10,Rest,Прак,10.0
10,Rest,Блиц,25.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,3.0
10,Rest,10.4,0.0
10,Rest,10.5,3.0
10,Rest,10.6,4.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,52.0
10,Rest,Теор,18.0
10,Rest,Прак,8.0
10,Rest,Блиц,25.0
10,Rest,10.1,4.0
10,Rest,10.2,4.0
10,Rest,10.3,7.0
10,Rest,10.4,3.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,4.0
10,Rest,10.8,4.0
10,Rest,10.1.1,5.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,4.0
10,Rest,10.4.1,0.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,53.0
10,Rest,Теор,20.0
10,Rest,Прак,13.0
10,Rest,Блиц,18.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,5.0
10,Rest,10.4,0.0
10,Rest,10.5,4.0
10,Rest,10.6,4.0
10,Rest,10.7,5.0
10,Rest,10.8,8.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,3.0
10,Rest,№,54.0
10,Rest,Теор,16.0
10,Rest,Прак,18.0
10,Rest,Блиц,16.0
10,Rest,10.1,4.0
10,Rest,10.2,2.0
10,Rest,10.3,2.0
10,Rest,10.4,2.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,12.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,0.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,55.0
10,Rest,Теор,24.0
10,Rest,Прак,5.0
10,Rest,Блиц,20.0
10,Rest,10.1,9.0
10,Rest,10.2,1.0
10,Rest,10.3,8.0
10,Rest,10.4,1.0
10,Rest,10.5,5.0
10,Rest,10.6,0.0
10,Rest,10.7,4.0
10,Rest,10.8,1.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,1.0
10,Rest,10.7.1,5.0
10,Rest,№,56.0
10,Rest,Теор,27.0
10,Rest,Прак,3.0
10,Rest,Блиц,17.0
10,Rest,10.1,5.0
10,Rest,10.2,1.0
10,Rest,10.3,9.0
10,Rest,10.4,5.0
10,Rest,10.5,6.0
10,Rest,10.6,1.0
10,Rest,10.7,1.0
10,Rest,10.8,2.0
10,Rest,10.1.1,0.0
10,Rest,10.2.1,1.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,57.0
10,Rest,Теор,16.0
10,Rest,Прак,10.0
10,Rest,Блиц,21.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,1.0
10,Rest,10.5,4.0
10,Rest,10.6,4.0
10,Rest,10.7,9.0
10,Rest,10.8,1.0
10,Rest,10.1.1,1.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,2.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,58.0
10,Rest,Теор,20.0
10,Rest,Прак,6.0
10,Rest,Блиц,21.0
10,Rest,10.1,10.0
10,Rest,10.2,2.0
10,Rest,10.3,1.0
10,Rest,10.4,1.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,4.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,3.0
10,Rest,№,59.0
10,Rest,Теор,14.0
10,Rest,Прак,9.0
10,Rest,Блиц,24.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,2.0
10,Rest,10.4,2.0
10,Rest,10.5,1.0
10,Rest,10.6,2.0
10,Rest,10.7,6.0
10,Rest,10.8,3.0
10,Rest,10.1.1,0.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,2.0
10,Rest,10.4.1,4.0
10,Rest,10.5.1,5.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,60.0
10,Rest,Теор,23.0
10,Rest,Прак,6.0
10,Rest,Блиц,17.0
10,Rest,10.1,9.0
10,Rest,10.2,2.0
10,Rest,10.3,7.0
10,Rest,10.4,5.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,0.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,3.0
10,Rest,№,61.0
10,Rest,Теор,12.0
10,Rest,Прак,12.0
10,Rest,Блиц,21.0
10,Rest,10.1,7.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,1.0
10,Rest,10.5,0.0
10,Rest,10.6,2.0
10,Rest,10.7,10.0
10,Rest,10.8,2.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,62.0
10,Rest,Теор,11.0
10,Rest,Прак,9.0
10,Rest,Блиц,25.0
10,Rest,10.1,6.0
10,Rest,10.2,1.0
10,Rest,10.3,2.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,0.0
10,Rest,10.7,5.0
10,Rest,10.8,4.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,3.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,4.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,5.0
10,Rest,№,63.0
10,Rest,Теор,17.0
10,Rest,Прак,13.0
10,Rest,Блиц,14.0
10,Rest,10.1,5.0
10,Rest,10.2,0.0
10,Rest,10.3,5.0
10,Rest,10.4,1.0
10,Rest,10.5,3.0
10,Rest,10.6,3.0
10,Rest,10.7,4.0
10,Rest,10.8,9.0
10,Rest,10.1.1,2.0
10,Rest,10.2.1,0.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,5.0
10,Rest,№,64.0
10,Rest,Теор,17.0
10,Rest,Прак,4.0
10,Rest,Блиц,23.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,1.0
10,Rest,10.4,2.0
10,Rest,10.5,2.0
10,Rest,10.6,5.0
10,Rest,10.7,1.0
10,Rest,10.8,3.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,3.0
10,Rest,№,65.0
10,Rest,Теор,19.0
10,Rest,Прак,8.0
10,Rest,Блиц,17.0
10,Rest,10.1,5.0
10,Rest,10.2,1.0
10,Rest,10.3,7.0
10,Rest,10.4,2.0
10,Rest,10.5,4.0
10,Rest,10.6,0.0
10,Rest,10.7,2.0
10,Rest,10.8,6.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,2.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,1.0
10,Rest,10.7.1,5.0
10,Rest,№,66.0
10,Rest,Теор,19.0
10,Rest,Прак,6.0
10,Rest,Блиц,18.0
10,Rest,10.1,5.0
10,Rest,10.2,1.0
10,Rest,10.3,6.0
10,Rest,10.4,0.0
10,Rest,10.5,4.0
10,Rest,10.6,3.0
10,Rest,10.7,4.0
10,Rest,10.8,2.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,1.0
10,Rest,10.5.1,3.0
10,Rest,10.6.1,2.0
10,Rest,10.7.1,5.0
10,Rest,№,67.0
10,Rest,Теор,11.0
10,Rest,Прак,10.0
10,Rest,Блиц,22.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,1.0
10,Rest,10.5,1.0
10,Rest,10.6,2.0
10,Rest,10.7,6.0
10,Rest,10.8,4.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,3.0
10,Rest,10.3.1,1.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,5.0
10,Rest,10.7.1,5.0
10,Rest,№,68.0
10,Rest,Теор,14.0
10,Rest,Прак,8.0
10,Rest,Блиц,18.0
10,Rest,10.1,5.0
10,Rest,10.2,0.0
10,Rest,10.3,2.0
10,Rest,10.4,3.0
10,Rest,10.5,2.0
10,Rest,10.6,2.0
10,Rest,10.7,4.0
10,Rest,10.8,4.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,5.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,2.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,4.0
10,Rest,10.7.1,2.0
10,Rest,№,69.0
10,Rest,Теор,7.0
10,Rest,Прак,14.0
10,Rest,Блиц,19.0
10,Rest,10.1,5.0
10,Rest,10.2,2.0
10,Rest,10.3,0.0
10,Rest,10.4,0.0
10,Rest,10.5,0.0
10,Rest,10.6,0.0
10,Rest,10.7,12.0
10,Rest,10.8,2.0
10,Rest,10.1.1,4.0
10,Rest,10.2.1,4.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,5.0
10,Rest,10.5.1,2.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
10,Rest,№,70.0
10,Rest,Теор,14.0
10,Rest,Прак,12.0
10,Rest,Блиц,13.0
10,Rest,10.1,6.0
10,Rest,10.2,1.0
10,Rest,10.3,2.0
10,Rest,10.4,4.0
10,Rest,10.5,0.0
10,Rest,10.6,1.0
10,Rest,10.7,10.0
10,Rest,10.8,2.0
10,Rest,10.1.1,3.0
10,Rest,10.2.1,2.0
10,Rest,10.3.1,0.0
10,Rest,10.4.1,3.0
10,Rest,10.5.1,1.0
10,Rest,10.6.1,3.0
10,Rest,10.7.1,1.0
